gene,condition_raw,donor_corr_all_mean,donor_corr_all_min,donor_corr_hits_mean,guide_corr_all,guide_corr_signif,ontarget_effect_size,ontarget_significant,n_cells_target
CES2,Rest,,,,,,-10.125316647918067,True,806.0
CES2,Stim48hr,,,,0.0635186199522284,0.979416830801018,-11.376853925698104,True,862.0
CES2,Stim8hr,,,,0.0046982859503518,0.825704822476554,-12.788866337233395,True,802.0
CES3,Rest,,,,-0.0127452349736131,0.2883022732087981,0.0,False,2929.0
CES3,Stim48hr,,,,0.0416906219828762,-1.0,0.0,False,3271.0
CES3,Stim8hr,,,,0.0618970691945355,,0.0,False,2808.0
CES4A,Rest,,,,0.0155863484475518,1.0,-7.470451643343319,True,711.0
CES4A,Stim48hr,,,,0.0090487937348309,1.0,-6.172429670973326,True,839.0
CES4A,Stim8hr,,,,0.034041817367638,,-5.625372152976757,True,790.0
CETN2,Rest,,,,0.0843416798162381,1.0,-9.57356594673934,True,657.0
CETN2,Stim48hr,,,,0.077529890225287,-1.0,-11.79705306185356,True,721.0
CETN2,Stim8hr,,,,0.0720655754352102,1.0,-9.949764809014628,True,697.0
CETN3,Rest,,,,0.0246751903424665,,-15.450139038171452,True,915.0
CETN3,Stim48hr,,,,0.0710118949552852,,-26.702372993924428,True,807.0
CETN3,Stim8hr,,,,0.0147090667565979,,-19.43040895669393,True,806.0
CETP,Rest,,,,0.1142638209791456,0.0553096283715922,0.0,False,411.0
CETP,Stim48hr,,,,0.1034015668374074,0.8167020292045764,0.0,False,515.0
CETP,Stim8hr,,,,0.1053117106652193,-0.0064933529513305,0.0,False,455.0
CFAP126,Rest,,,,,,0.0,False,366.0
CFAP126,Stim48hr,,,,,,0.0,False,359.0
CFAP126,Stim8hr,,,,,,0.0,False,367.0
CFAP20,Rest,0.2003811118163011,0.1800989694798433,0.811586221741205,0.2378115653705899,0.5998564441522619,-8.638691002575477,True,301.0
CFAP20,Stim48hr,0.3655962995506802,0.3030841170436766,0.7936772689090787,,,-7.863919562635687,True,177.0
CFAP20,Stim8hr,0.2680091044522125,0.2394065701996006,0.8093754921224522,0.2883585553872775,0.6331719443437569,-11.183314261037998,True,255.0
CFAP298,Rest,0.1203886672581827,-0.0029288153809955,0.1789655849844982,,,-4.466479985704573,True,277.0
CFAP298,Stim8hr,0.2379590902133169,0.0435982129323829,0.1642164432884856,,,-3.8475659670869335,True,455.0
CFAP36,Rest,,,,0.0075647972069374,0.3830907996801601,-14.077607204804432,True,997.0
CFAP36,Stim48hr,,,,0.0943107572138638,0.4081676784050964,-15.106065266728825,True,889.0
CFAP36,Stim8hr,,,,0.0575197323956999,0.1016750710952831,-11.937922184113402,True,1061.0
CFAP410,Rest,,,,0.1060339697719865,,-4.888205854071603,True,715.0
CFAP410,Stim48hr,,,,0.0780558360198025,,-4.159264359630225,False,716.0
CFAP410,Stim8hr,,,,0.0936595843088815,,-3.0208760492273026,False,626.0
CFAP44,Rest,,,,0.0465761317416289,,-2.2617497463646923,False,822.0
CFAP44,Stim48hr,,,,0.0565004586843045,,-2.8907476262478187,False,796.0
CFAP44,Stim8hr,,,,0.0162037639717377,,-1.501409839931415,False,763.0
CFAP45,Rest,,,,0.1257327406569795,,-0.6718515308471161,False,1079.0
CFAP45,Stim48hr,,,,-0.0042021946123191,,-1.7139675431801875,False,1067.0
CFAP45,Stim8hr,,,,0.0187561447861798,0.7787358798792503,-1.156319934304278,False,897.0
CFAP97,Rest,0.0685580134830705,0.0522598938137964,0.7131252027154463,,,-11.47302472926066,True,382.0
CFAP97,Stim48hr,,,,,,-14.634138610011762,True,454.0
CFAP97,Stim8hr,,,,,,-19.377438361046472,True,426.0
CFD,Rest,0.034987983585688,0.0124523309986872,0.6832242632898584,0.184315615076379,0.3391391581570082,-0.9481441624558492,False,520.0
CFD,Stim48hr,0.0216121635705476,0.0070903586337768,0.3370040442755906,0.0867395919513047,-0.1055659145276786,-0.8345694669992714,False,458.0
CFD,Stim8hr,-0.0221555729595923,-0.037830168948033,0.4829785337987471,0.1235793254287186,-0.1465953794330474,-0.2904362965465969,False,508.0
CFH,Rest,,,,,,-1.083118111804218,False,322.0
CFH,Stim48hr,,,,,,-1.7652265577282689,False,451.0
CFH,Stim8hr,,,,,,-0.596938457351385,False,412.0
CFL2,Rest,,,,0.1437186168257314,0.981111558030662,-8.379668910794612,True,789.0
CFL2,Stim48hr,,,,0.0470729748798378,0.9796636406448288,-9.337576951953896,True,870.0
CFL2,Stim8hr,,,,0.1328329864953691,0.7190857352616374,-9.399317330538832,True,745.0
CFP,Rest,,,,0.0432688312814023,1.0,-8.944711339406114,True,845.0
CFP,Stim48hr,,,,0.049465889366865,,-3.577684173096593,False,782.0
CFP,Stim8hr,,,,0.0643693343806145,,-4.092752057903858,False,766.0
CGAS,Rest,,,,0.0643965252003576,1.0,-21.265644710184148,True,975.0
CGAS,Stim48hr,,,,0.1381763408884704,,-26.551217372216968,True,956.0
CGAS,Stim8hr,,,,0.0872799344176364,,-25.384622181293604,True,889.0
CGGBP1,Rest,,,,-0.0208932376649853,-0.3649380660944552,-8.582482522745309,True,271.0
CGGBP1,Stim8hr,,,,-0.0257247639535531,0.5503450636387408,-6.730551948480394,True,262.0
CGREF1,Rest,,,,0.0430642903621423,1.0,-1.4986080276732885,False,592.0
CGREF1,Stim48hr,,,,0.0545880697984721,0.9857316319496552,-6.724361245866053,True,685.0
CGREF1,Stim8hr,,,,0.1333968731527604,,-6.280981570910558,True,699.0
CGRRF1,Rest,,,,0.0052596072094065,,-8.699938169807348,True,475.0
CGRRF1,Stim48hr,,,,0.0159935273540739,,-10.424194720629956,True,483.0
CGRRF1,Stim8hr,,,,0.0751157829519406,,-8.069833096089301,True,467.0
CH25H,Rest,,,,0.0440640532926849,1.0,0.0,False,603.0
CH25H,Stim48hr,,,,0.1125526369424089,1.0,0.0,False,677.0
CH25H,Stim8hr,,,,0.0639755103720664,,0.0,False,605.0
CHAC1,Rest,,,,0.0525197532401662,,-2.402398280432497,False,864.0
CHAC1,Stim48hr,,,,0.0473436078596256,,-12.899028279353276,True,851.0
CHAC1,Stim8hr,,,,0.0761840998949129,,-3.243498192048668,False,809.0
CHAC2,Rest,,,,-0.0615499444857834,,-6.542560438553712,True,314.0
CHAC2,Stim48hr,,,,0.0650022358406272,,-7.901924901377244,True,320.0
CHAC2,Stim8hr,,,,-0.0393157274303674,0.8857074765589704,-10.378755249354562,True,262.0
CHAMP1,Rest,,,,0.170778912353931,0.4896987221565742,-17.503680618917237,True,960.0
CHAMP1,Stim48hr,,,,0.1067702549553739,0.338921967777095,-20.430387371247267,True,1099.0
CHAMP1,Stim8hr,,,,0.1726092132070958,0.0806426025411739,-24.355950336735663,True,929.0
CHCHD1,Rest,,,,0.0783161656653946,,-13.611880378078975,True,439.0
CHCHD1,Stim48hr,,,,0.0122225383993214,0.0126982842893756,-19.274438651896887,True,560.0
CHCHD1,Stim8hr,,,,0.073766826656865,0.2673504727329671,-18.64674624841692,True,480.0
CHCHD10,Rest,,,,0.1626078177890897,,-2.1266509034803915,False,480.0
CHCHD10,Stim48hr,,,,0.0513979304412757,,-3.1589943613959224,False,471.0
CHCHD10,Stim8hr,,,,0.1227427905580904,,-2.5354983009588747,False,404.0
CHCHD2,Rest,,,,,,-2.7686401968702063,False,250.0
CHCHD2,Stim48hr,,,,,,-7.924741561767717,True,434.0
CHCHD2,Stim8hr,,,,,,-7.294477768583994,True,257.0
CHCHD5,Rest,,,,0.0724870737927974,,-19.998246776328784,True,979.0
CHCHD5,Stim48hr,,,,0.0932912611878222,0.4800476297811888,-24.277164352521066,True,1051.0
CHCHD5,Stim8hr,,,,0.0297874633666561,,-20.361006182078047,True,1031.0
CHCHD6,Rest,,,,0.1194913685088454,-0.9985137551548212,-3.0632961592773498,False,246.0
CHCHD6,Stim48hr,,,,0.1005576043760078,,-6.5108941132938725,True,330.0
CHCHD6,Stim8hr,,,,,,-5.319145839018828,True,252.0
CHCHD7,Rest,,,,0.05952717011793,0.7801629562102685,-20.322134336384003,True,653.0
CHCHD7,Stim48hr,,,,0.1080078998430217,0.7684497023594581,-21.92411131601036,True,610.0
CHCHD7,Stim8hr,,,,0.1326550947106963,0.7906378097578651,-20.25504928351128,True,563.0
CHD1,Rest,,,,-0.0076635944982465,0.7379958410711882,-1.209867416700238,False,729.0
CHD1,Stim48hr,,,,-0.0702240224327765,,-1.094971388382588,False,770.0
CHD1,Stim8hr,,,,0.0164737882685223,,-0.8343733319587466,False,821.0
CHD1L,Rest,,,,-0.0131931171903396,,0.0,False,495.0
CHD1L,Stim48hr,,,,0.0954572302637958,-0.9851225096718208,0.0,False,519.0
CHD1L,Stim8hr,,,,0.0760950892764855,-1.0,0.0,False,472.0
CHD2,Rest,,,,0.0947759416357306,,-14.27620651440174,True,673.0
CHD2,Stim48hr,0.0451523923252161,0.0261434385899116,0.3072943722460972,-0.0173948421364919,-1.0,-20.196015531906887,True,625.0
CHD2,Stim8hr,,,,0.0208486496952528,-1.0,-9.50386450316458,True,622.0
CHD3,Rest,,,,,,-13.71359703725271,True,322.0
CHD3,Stim48hr,,,,0.0886131045285742,0.8722854296651036,-21.7938921605624,True,415.0
CHD3,Stim8hr,,,,0.1223101185787749,,-15.676440560274749,True,329.0
CHD4,Rest,0.3689960143599256,0.2897525657942985,0.7611268809318039,0.3680242012728096,0.6522880603489793,-7.612728670009502,True,292.0
CHD4,Stim48hr,0.2529777594196858,0.2420524011220691,0.7452769918586956,0.2350265452627126,0.5309200816725284,-4.195739609002636,True,233.0
CHD4,Stim8hr,0.3561941792739174,0.3127109999253001,0.7899880794714221,0.3526520723916355,0.6850557361471133,-7.854961327872931,True,246.0
CHD6,Rest,,,,0.0879572795231005,,-5.901842561680291,True,232.0
CHD6,Stim48hr,,,,0.0111807243665923,,-7.312923727113545,True,334.0
CHD6,Stim8hr,,,,0.0932365990216722,0.7395614149442495,-5.996021408710675,True,292.0
CHD7,Rest,0.2316209235338124,0.1689759731109393,0.7130863641000378,0.042655169363531,-0.0164038038357235,-9.646620365810916,True,697.0
CHD7,Stim48hr,0.2616674702880068,0.1853725887439148,0.7355381812032742,-0.0096807621025493,-0.0311132836097935,-8.40862908295484,True,503.0
CHD7,Stim8hr,0.3158632820966531,0.3041714910326835,0.7460391564165336,0.064566314694159,0.0287618163516508,-15.66791744343354,True,569.0
CHD8,Rest,,,,0.0758951171025467,0.3756801063760054,-0.8372037701094337,False,257.0
CHD8,Stim48hr,,,,0.0732220517215457,0.1545507078666376,-5.092580966239939,True,326.0
CHD8,Stim8hr,,,,0.1043628308144341,0.0245966691696494,-0.5851233442388962,False,310.0
CHD9,Stim48hr,,,,,,0.0,False,116.0
CHDH,Rest,,,,-0.0626344409809787,,-2.2220524810467475,False,1145.0
CHDH,Stim48hr,,,,0.0292713733463859,1.0,-6.114348035263731,True,1128.0
CHDH,Stim8hr,,,,0.0563883593172231,,-3.641840080932263,False,1077.0
CHEK2,Rest,0.0816405211035214,-0.0240128943162883,0.3445978420853732,,,-4.301556541470408,True,84.0
CHEK2,Stim8hr,,,,,,-4.155975766142498,True,95.0
CHFR,Rest,,,,-0.0096197442847505,,-11.966299450823945,True,530.0
CHFR,Stim48hr,,,,0.0633003178571231,,-9.346145140830767,True,515.0
CHFR,Stim8hr,,,,0.071936069673303,1.0,-9.862808265541284,True,482.0
CHI3L2,Rest,,,,0.1531971498032627,,-5.404779026735143,True,467.0
CHI3L2,Stim48hr,,,,0.0428563760389412,,-6.841626346363602,True,435.0
CHI3L2,Stim8hr,,,,0.1019795583676513,,-2.2513008245656536,False,404.0
CHIC1,Rest,,,,0.068228752424637,,-13.059425022534164,True,1218.0
CHIC1,Stim48hr,,,,0.0789847674631426,1.0,-10.916018832325063,True,1147.0
CHIC1,Stim8hr,,,,0.0765489970415124,1.0,-10.898147797767198,True,1104.0
CHIC2,Rest,-0.0274001266222256,-0.0315815961682207,0.7631169818591864,0.0238118051759613,0.262024442238001,-25.43322090854019,True,2539.0
CHIC2,Stim48hr,-0.0512752496163355,-0.0963264312264462,0.7695995635637991,0.1089977776423364,0.3223555460155377,-23.923736845986973,True,2350.0
CHIC2,Stim8hr,0.0136765765030479,-0.0228862726533145,0.7485355410644061,0.1060436907717757,0.2104278514149257,-27.68164106521361,True,2317.0
CHID1,Rest,,,,0.0324494357206566,0.4074504808988263,-12.95863450910346,True,781.0
CHID1,Stim48hr,,,,0.1074325813106009,0.9299425942735546,-18.37816431946491,True,743.0
CHID1,Stim8hr,,,,0.0404482236942001,0.753480410193813,-24.15373577771572,True,710.0
CHIT1,Rest,,,,0.1435327940877962,,-0.3907773842449766,False,426.0
CHIT1,Stim48hr,,,,0.1219815205236507,,0.6765541172570151,False,389.0
CHIT1,Stim8hr,,,,0.1365146111310311,,-0.3001043500132249,False,387.0
CHKA,Rest,,,,0.0080998844158174,1.0,-3.73426338804449,False,431.0
CHKA,Stim48hr,,,,0.0417127889203786,-0.1229708926711762,-4.217260944166008,False,401.0
CHKA,Stim8hr,,,,0.0653802771296072,,-5.501687315798756,True,372.0
CHKB,Rest,,,,0.0876751664980682,0.8458048466382171,-12.2993987277493,True,554.0
CHKB,Stim48hr,,,,0.0736298595811366,1.0,-11.607849520609829,True,579.0
CHKB,Stim8hr,,,,0.1143098682893975,0.6728436171759634,-11.278755103232994,True,559.0
CHM,Rest,,,,0.0640704114887726,,-8.472422420620696,True,448.0
CHM,Stim48hr,,,,0.0609843008930668,,-7.44105340886645,True,462.0
CHM,Stim8hr,,,,0.1180815648004798,,-8.221583641783479,True,416.0
CHML,Rest,,,,,,-4.396712207957878,True,419.0
CHML,Stim48hr,,,,,,-1.5744578089575672,False,404.0
CHML,Stim8hr,,,,,,-3.492136974678898,False,406.0
CHMP1A,Rest,0.1261863428202267,0.1110233534589595,0.6948207693391698,0.0785483111698648,0.2431426073071909,-5.3079560350062645,True,205.0
CHMP1A,Stim48hr,,,,0.0395175664729094,-0.4255561800634561,-6.830845210452673,True,364.0
CHMP1A,Stim8hr,0.0419324761234005,-0.0257954986183162,0.8133191073143814,0.0432409056221854,0.0129163398255251,-9.509422672606744,True,296.0
CHMP1B,Rest,,,,-0.0268276108747389,1.0,-15.174758614644745,True,511.0
CHMP1B,Stim48hr,,,,0.0348056140154418,,-16.27865486197871,True,535.0
CHMP1B,Stim8hr,,,,0.0104031312381517,1.0,-15.737676480297118,True,519.0
CHMP2B,Rest,,,,0.0656096905305994,,-10.153329799600336,True,510.0
CHMP2B,Stim48hr,,,,0.0626632864852741,1.0,-12.91817857070468,True,532.0
CHMP2B,Stim8hr,,,,0.0769356962454973,,-13.243843239180508,True,515.0
CHMP4A,Rest,0.0053561457269555,-0.0492102229568299,0.0053783273411996,-0.089667909452446,-0.1114893227414702,-24.19649927804375,True,546.0
CHMP4A,Stim48hr,,,,-0.0230011829030672,-0.1403782450340688,-23.99230270547889,True,651.0
CHMP4A,Stim8hr,0.0068578084492489,-0.0552118183553954,0.458788767092221,-0.0534909921906544,0.2835346640951546,-25.89934028963503,True,698.0
CHMP4B,Rest,,,,0.022786584342685,0.4843247636069507,-11.63554434506458,True,388.0
CHMP4B,Stim48hr,,,,-0.0085941122937568,-0.2261627175150788,-8.360257214180278,True,232.0
CHMP4B,Stim8hr,,,,0.0330230548876718,0.328033372460396,-12.810740736723425,True,313.0
CHMP7,Rest,,,,,,-15.599713571302576,True,278.0
CHMP7,Stim48hr,,,,,,-12.92231143460552,True,311.0
CHMP7,Stim8hr,,,,-0.0866350316500162,-0.0153260935850755,-15.64839139316014,True,290.0
CHN1,Rest,,,,0.1058850602646564,-1.0,-1.3405052942109432,False,559.0
CHN1,Stim48hr,,,,0.0416559869342533,1.0,-3.346619423035503,False,548.0
CHN1,Stim8hr,,,,-0.0184196706874008,0.6904732971752577,-4.0103889605058,False,559.0
CHN2,Rest,,,,-0.0035275829692782,,0.0,False,291.0
CHN2,Stim48hr,0.1527551304164533,0.1451867047665973,0.8362681459822702,0.1453866686854433,,0.0,False,407.0
CHN2,Stim8hr,,,,0.1019653804155255,,0.0,False,426.0
CHORDC1,Rest,0.1232593460167005,0.0937571056161316,0.7197907009140945,,,-4.7161508327753,True,76.0
CHORDC1,Stim48hr,,,,,,-3.681208234849133,True,46.0
CHORDC1,Stim8hr,0.0850422912637429,0.0607345252308929,0.6950955872390546,,,-7.391569653120329,True,70.0
CHP1,Rest,,,,0.060240705913793,,-19.16731492484308,True,688.0
CHP1,Stim48hr,,,,0.0771924051791501,1.0,-17.161262464166942,True,593.0
CHP1,Stim8hr,,,,0.0497664761073806,,-16.72834776401177,True,656.0
CHPF,Rest,,,,0.1207925564249952,,-4.966590004092193,True,241.0
CHPF,Stim48hr,,,,0.1188394217775199,,-11.102787862159728,True,459.0
CHPF,Stim8hr,,,,0.2263697325645313,,-12.448141008589888,True,369.0
CHPF2,Rest,,,,0.0597942652229038,0.0933867114821096,-12.583475625588736,True,573.0
CHPF2,Stim48hr,,,,0.0790192435245082,-0.1994038093892973,-13.155733281257906,True,620.0
CHPF2,Stim8hr,,,,0.1550863632283411,0.27627475806996,-15.85318729888724,True,530.0
CHPT1,Rest,,,,,,-3.2121733578299208,False,201.0
CHPT1,Stim48hr,,,,,,-3.206044233577451,False,551.0
CHPT1,Stim8hr,,,,,,-5.138586674509893,True,448.0
CHRAC1,Rest,,,,0.1164422626268762,0.5950755780027314,-20.98177339424804,True,620.0
CHRAC1,Stim48hr,,,,0.1468967540125028,0.7129834191998532,-23.49494164169027,True,711.0
CHRAC1,Stim8hr,,,,0.1022488535780216,1.0,-23.86822930170308,True,620.0
CHRM4,Rest,,,,0.0221997655527067,,0.0,False,448.0
CHRM4,Stim48hr,,,,0.0660413116337018,0.5425700364117816,0.0,False,502.0
CHRM4,Stim8hr,,,,0.0515394024249877,0.251654728027743,0.0,False,461.0
CHRNA1,Rest,,,,0.0751650287774474,,0.0,False,649.0
CHRNA1,Stim48hr,,,,0.0376585549825851,,0.0,False,662.0
CHRNA1,Stim8hr,,,,0.0211779453140662,,0.0,False,571.0
CHRNA10,Rest,,,,0.1893730471174347,,-1.827894860483413,False,553.0
CHRNA10,Stim48hr,,,,-0.0323252259658958,,-1.586378727409564,False,535.0
CHRNA10,Stim8hr,,,,0.1103270693264624,,-2.5800485242407274,False,546.0
CHRNA5,Rest,,,,0.1261800365890758,0.1511403913449625,-2.407693924542604,False,404.0
CHRNA5,Stim48hr,,,,0.0810365614505321,-1.0,-3.900714873400868,False,256.0
CHRNA5,Stim8hr,,,,0.168295965262349,,-4.287055837084014,False,305.0
CHRNA6,Rest,,,,-0.0008863112754445,,-1.5067270276849294,False,703.0
CHRNA6,Stim48hr,,,,0.0821996324093336,,-2.134883919040292,False,693.0
CHRNA6,Stim8hr,,,,0.085032309160278,,-1.1593968418989753,False,640.0
CHRNB1,Rest,,,,0.0016758581484855,-0.2489883670753189,-1.743793997086024,False,183.0
CHRNB1,Stim48hr,,,,0.0145574841795092,1.0,-0.4204132770725988,False,133.0
CHRNB1,Stim8hr,0.0862710864681415,0.0418889786755569,0.0145177378383614,0.0951065373740655,-0.1346493343385908,-0.2384953997581022,True,164.0
CHRNE,Rest,,,,0.0268515530672487,,0.0,False,640.0
CHRNE,Stim48hr,,,,0.0621797128184138,0.3762559012646128,0.0,False,648.0
CHRNE,Stim8hr,,,,0.061240340999469,0.3722808267368844,0.0,False,628.0
CHST10,Rest,,,,0.0274333338359408,0.940738229268932,-6.7635591042566645,True,1537.0
CHST10,Stim48hr,,,,0.0037141386200144,,-8.388970321783969,True,1582.0
CHST10,Stim8hr,,,,0.0143178743102419,1.0,-10.199241246837351,True,1348.0
CHST11,Rest,,,,0.0444472838891706,0.6321751034642374,-5.944273225762529,True,419.0
CHST11,Stim48hr,,,,0.0911819475894425,0.9830024309355588,-6.249741684229039,True,486.0
CHST11,Stim8hr,,,,0.0469699465041762,,-2.5482451021401302,False,439.0
CHST12,Rest,,,,0.1676641185587862,1.0,-9.437528580825308,True,360.0
CHST12,Stim48hr,,,,0.0550415024547433,,-5.085567087859283,True,385.0
CHST12,Stim8hr,,,,0.1409536334217346,0.9354982106826442,-7.952889589284061,True,357.0
CHST14,Rest,,,,,,-7.523678185269802,True,276.0
CHST14,Stim48hr,,,,,,-8.855507505380372,True,266.0
CHST14,Stim8hr,,,,,,-7.761727074754084,True,302.0
CHST15,Rest,,,,0.0435605782676273,-1.0,0.0,False,907.0
CHST15,Stim48hr,,,,0.0588036455905275,0.2636856741462734,0.0,False,899.0
CHST15,Stim8hr,,,,0.0942809020033047,,0.0,False,807.0
CHST2,Rest,,,,0.0594657732809669,,-3.813801103815463,False,551.0
CHST2,Stim48hr,,,,0.07105965753406,0.9674606856434302,-4.427668561970754,False,397.0
CHST2,Stim8hr,,,,0.1150719575014567,,-5.3789625283034335,True,459.0
CHST7,Rest,,,,0.1052194759270594,,-5.506888074390508,True,510.0
CHST7,Stim48hr,,,,0.0482335535587341,,-3.3626281721527973,False,439.0
CHST7,Stim8hr,,,,0.1224543718130641,,-6.259094172028474,True,468.0
CHSY1,Rest,,,,0.0341507013116514,,-8.329641104343178,True,652.0
CHSY1,Stim48hr,,,,0.0603825416695342,,-3.96567890357203,False,644.0
CHSY1,Stim8hr,,,,0.0088463863059397,,-7.575939602782181,True,584.0
CHTF18,Rest,0.09468210074311,0.0319221429501592,0.7728535667928927,0.1650577615238052,0.771646497398313,-4.473263312844851,True,274.0
CHTF18,Stim48hr,0.1671408878429428,0.1480651822828345,0.7702135222069401,0.1855348433618395,0.7319172331120226,-4.647590944993896,True,200.0
CHTF18,Stim8hr,0.1875819224843866,0.1118361201055869,0.6664439714420709,0.1843304227095358,0.5259907474428227,-4.391082618077215,True,229.0
CHTOP,Rest,,,,0.1155221996886224,1.0,-9.81897496566792,True,225.0
CHTOP,Stim48hr,,,,0.0801893807006137,,-7.446008816268471,True,238.0
CHTOP,Stim8hr,,,,0.1066891944675214,0.4873182606528638,-8.201974740149058,True,153.0
CHUK,Rest,,,,0.1742512966222758,0.5520231579417526,-9.26892241301236,True,172.0
CHUK,Stim48hr,,,,0.1229870805717064,0.716698468536008,-10.965101399624857,True,155.0
CHUK,Stim8hr,0.1258261925435566,0.1083564049701251,0.439519034441252,0.2013141686302986,0.0750393408174803,-12.507065697138389,True,145.0
CHURC1,Rest,0.0433541475762137,0.0078296642523875,0.1418180260164781,0.0984109532722463,0.5682341328431981,-15.395259301522673,True,194.0
CHURC1,Stim48hr,,,,0.0580931050244737,,-16.424728176642404,True,180.0
CHURC1,Stim8hr,-0.0141541628195888,-0.0467051922417755,0.5656556937166962,0.0434308154363662,0.1575215224454331,-14.849418265073384,True,191.0
CIAO1,Rest,,,,0.0662803825034333,0.8605782716827493,-7.529869843730419,True,238.0
CIAO1,Stim48hr,,,,0.0605903991022919,-0.0168008563156637,-9.584750682760449,True,293.0
CIAO1,Stim8hr,,,,0.04515919164634,0.0512524022348449,-10.362637586433634,True,250.0
CIAO2A,Rest,,,,,,-10.545540533645529,True,173.0
CIAO2A,Stim48hr,,,,,,-18.099262324692152,True,284.0
CIAO2A,Stim8hr,,,,0.0795113100932495,0.9190131889625532,-10.24714830947056,True,156.0
CIAPIN1,Rest,,,,,,0.0,False,63.0
CIART,Rest,,,,0.0181068477359211,-0.0079209701512535,-1.2395480459616806,False,1630.0
CIART,Stim48hr,,,,0.0248635245231784,-0.5560998583264698,-4.999321032608105,True,1631.0
CIART,Stim8hr,,,,-0.0292363631751879,0.405716825080098,-4.6931020145832125,True,1448.0
CIB1,Rest,,,,0.0400711262205118,0.043674268629682,-13.8854388549763,True,351.0
CIB1,Stim48hr,,,,0.0521563605253039,0.4090854279966414,-18.361423938276985,True,396.0
CIB1,Stim8hr,,,,0.0213675491388643,0.5915592360329927,-16.27803590829265,True,370.0
CIB2,Rest,,,,,,0.4601762169964133,False,33.0
CIB2,Stim8hr,0.204990695882423,0.1791522727202989,0.7897161964270111,,,0.5502174639677494,False,54.0
CIC,Rest,,,,-0.0109952157624569,-0.9744188418259352,-7.46073079802998,True,665.0
CIC,Stim48hr,,,,0.0206459320338481,-0.971532440758113,-6.251114375812983,True,711.0
CIC,Stim8hr,,,,-0.034238443283598,-0.9744763353589614,-7.703670925284237,True,722.0
CIDEB,Rest,,,,,,-3.465621792894821,False,502.0
CIDEB,Stim48hr,,,,,,-4.075547112230209,False,419.0
CIDEB,Stim8hr,,,,,,-5.947347662063272,True,416.0
CIITA,Rest,,,,0.0704942072850086,0.9974865527048402,-8.622757815025553,True,526.0
CIITA,Stim48hr,,,,0.0111022076499143,1.0,-9.349640719601382,True,530.0
CIITA,Stim8hr,,,,0.070339362516525,,-5.237188480249217,True,455.0
CIP2A,Stim48hr,,,,0.0322833247765427,-0.3796673692615224,-1.085367321769471,False,155.0
CIP2A,Stim8hr,-0.0331728098269144,-0.065959961538818,0.0136084915692407,,,-2.48330737486877,False,238.0
